gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
GDE1,Q9NZC3,Glycerophosphodiester phosphodiesterase 1,PA,membrane,0.305309701,19.13413814,0.211859937,no hit
RPL7,P18124,60S ribosomal protein L7,PA,membrane,-0.701040242,23.09357298,0.211942078,no hit
ZMPSTE24,O75844,CAAX prenyl protease 1 homolog,PA,membrane,0.41201244,22.96269997,0.212001088,no hit
VASN,Q6EMK4,Vasorin,PA,membrane,0.301626373,19.60910745,0.212441997,no hit
EZR,P15311,Ezrin,PA,membrane,0.75438576,23.76831338,0.212792077,no hit
PLS1,Q14651,Plastin-1,PA,membrane,0.208566815,18.06680599,0.213715497,no hit
CSDE1,O75534,Cold shock domain-containing protein E1,PA,membrane,-0.704461001,21.92949546,0.214167749,no hit
HSPA13,P48723,Heat shock 70 kDa protein 13,PA,membrane,0.279005961,20.3096273,0.214534479,no hit
DDX6,P26196,Probable ATP-dependent RNA helicase DDX6,PA,membrane,-0.480208191,20.89930455,0.215064952,no hit
RPS25,P62851,40S ribosomal protein S25,PA,membrane,-0.876401163,23.73419303,0.215092992,no hit
CAPZA2,P47755,F-actin-capping protein subunit alpha-2,PA,membrane,-0.345423732,19.70862535,0.215248236,no hit
DSG2,Q14126,Desmoglein-2,PA,membrane,0.219861728,22.59903722,0.215414019,no hit
TMEM230,Q96A57,Transmembrane protein 230,PA,membrane,-0.432991495,18.06322385,0.216026454,no hit
DDX3X,O00571,ATP-dependent RNA helicase DDX3X,PA,membrane,-0.577699148,22.6417999,0.216568998,no hit
CLPTM1,O96005,Putative lipid scramblase CLPTM1,PA,membrane,0.338231462,21.91416527,0.217661099,no hit
VIM,P08670,Vimentin,PA,membrane,-0.570895723,23.26535519,0.220172667,no hit
SLC1A5,Q15758,Neutral amino acid transporter B(0),PA,membrane,0.249354796,23.33931246,0.220820133,no hit
RPS7,P62081,40S ribosomal protein S7,PA,membrane,-0.786140908,23.89686842,0.221815067,no hit
RPS10,P46783,40S ribosomal protein S10,PA,membrane,-0.644498881,23.21066573,0.22186396,no hit
EEF2,P13639,Elongation factor 2,PA,membrane,-0.649703471,23.90103498,0.222481431,no hit
POLD1,P28340,DNA polymerase delta catalytic subunit,PA,membrane,0.426102839,18.92673224,0.22280408300000001,no hit
LAMB1,P07942,Laminin subunit beta-1,PA,membrane,0.277735931,19.38340498,0.223317989,no hit
PI4K2A,Q9BTU6,Phosphatidylinositol 4-kinase type 2-alpha,PA,membrane,0.19639013,18.57865213,0.223393961,no hit
MTHFD1,P11586,"C-1-tetrahydrofolate synthase, cytoplasmic",PA,membrane,-0.55566891,21.11017508,0.223744564,no hit
PSME1,Q06323,Proteasome activator complex subunit 1,PA,membrane,-0.613265819,20.70797371,0.223824291,no hit
ATP5PD,O75947,"ATP synthase subunit d, mitochondrial",PA,membrane,0.525606099,20.38986318,0.224255456,no hit
ATL3,Q6DD88,Atlastin-3,PA,membrane,0.186134311,22.31377479,0.226522503,no hit
ITGA3,P26006,Integrin alpha-3,PA,membrane,0.301445236,23.1563721,0.227531742,no hit
ACO2,Q99798,"Aconitate hydratase, mitochondrial",PA,membrane,0.461328909,20.13385828,0.228606489,no hit
PEDS1,A5PLL7,Plasmanylethanolamine desaturase,PA,membrane,-0.388173061,17.79627497,0.229467802,no hit
COMT,P21964,Catechol O-methyltransferase,PA,membrane,0.282868536,22.0958137,0.229736296,no hit
PGRMC2,O15173,Membrane-associated progesterone receptor component 2,PA,membrane,0.511154774,22.64941626,0.230672277,no hit
LGALS3,P17931,Galectin-3,PA,membrane,0.215752229,23.61945478,0.231673564,no hit
SCAMP1,O15126,Secretory carrier-associated membrane protein 1,PA,membrane,-0.326640784,22.36589434,0.23240987,no hit
SACM1L,Q9NTJ5,Phosphatidylinositol-3-phosphatase SAC1,PA,membrane,0.471149363,19.36189017,0.232567839,no hit
SLC22A18,Q96BI1,Solute carrier family 22 member 18,PA,membrane,0.401146742,19.36626462,0.232958776,no hit
FARSB,Q9NSD9,Phenylalanine--tRNA ligase beta subunit,PA,membrane,-0.477769624,21.11934935,0.233497148,no hit
AP2M1,Q96CW1,AP-2 complex subunit mu,PA,membrane,0.562545749,18.49743501,0.233926784,no hit
NCEH1,Q6PIU2,Neutral cholesterol ester hydrolase 1,PA,membrane,0.343477574,22.49043783,0.234332796,no hit
WLS,Q5T9L3,Protein wntless homolog,PA,membrane,0.241917615,21.06043891,0.235105837,no hit
SLC38A5,Q8WUX1,Sodium-coupled neutral amino acid transporter 5,PA,membrane,0.357309759,21.64665682,0.23565857,no hit
TMEM43,Q9BTV4,Transmembrane protein 43,PA,membrane,0.210304037,20.32943404,0.236543588,no hit
RPS15A,P62244,40S ribosomal protein S15a,PA,membrane,-0.63411026,22.85824235,0.236787568,no hit
CORO1C,Q9ULV4,Coronin-1C,PA,membrane,0.487951663,21.75801802,0.237118433,no hit
GORASP2,Q9H8Y8,Golgi reassembly-stacking protein 2,PA,membrane,-0.394279486,19.31453098,0.237126817,no hit
RTN3,O95197,Reticulon-3,PA,membrane,-0.377902465,20.75128982,0.238071159,no hit
NUP214,P35658,Nuclear pore complex protein Nup214,PA,membrane,0.199848944,19.10292287,0.238267684,no hit
SLC44A1,Q8WWI5,Choline transporter-like protein 1,PA,membrane,0.459230458,19.54380019,0.239051819,no hit
FXR2,P51116,RNA-binding protein FXR2,PA,membrane,-0.51279652,20.90990153,0.239659314,no hit
FOLR1,P15328,Folate receptor alpha,PA,membrane,0.480706982,22.57240817,0.240298255,no hit
FLOT2,Q14254,Flotillin-2,PA,membrane,0.345883231,20.90409988,0.240667197,no hit
SLC31A1,O15431,High affinity copper uptake protein 1,PA,membrane,0.313739314,21.67376344,0.240953012,no hit
HTATIP2,Q9BUP3,Oxidoreductase HTATIP2,PA,membrane,0.406284402,20.77703036,0.241282419,no hit
MINPP1,Q9UNW1,Multiple inositol polyphosphate phosphatase 1,PA,membrane,0.216771453,19.47939938,0.24211871,no hit
RPS11,P62280,40S ribosomal protein S11,PA,membrane,-0.742914309,23.03124588,0.242503975,no hit
SEPTIN9,Q9UHD8,Septin-9,PA,membrane,-0.571622669,20.62282783,0.242816206,no hit
MOGS,Q13724,Mannosyl-oligosaccharide glucosidase,PA,membrane,0.325040362,18.09275932,0.243130177,no hit
DCXR,Q7Z4W1,L-xylulose reductase,PA,membrane,0.389887223,18.76619983,0.244104965,no hit
HLA-H,P01893,"Putative HLA class I histocompatibility antigen, alpha chain H",PA,membrane,0.30323353,22.17885765,0.244506716,no hit
ENG,P17813,Endoglin,PA,membrane,0.252465924,21.09545145,0.246806525,no hit
RPL36,Q9Y3U8,60S ribosomal protein L36,PA,membrane,-0.891539891,21.91470485,0.247393571,no hit
RNF5,Q99942,E3 ubiquitin-protein ligase RNF5,PA,membrane,0.271632698,15.34721401,0.248402997,no hit
GRPEL1,Q9HAV7,"GrpE protein homolog 1, mitochondrial",PA,membrane,0.382051128,17.84609381,0.249022296,no hit
YKT6,O15498,Synaptobrevin homolog YKT6,PA,membrane,-0.198322628,18.72060647,0.249228582,no hit
RPL11,P62913,60S ribosomal protein L11,PA,membrane,-0.719758147,21.76274687,0.249340241,no hit
AK2,P54819,"Adenylate kinase 2, mitochondrial",PA,membrane,0.461237312,22.37643978,0.24982743,no hit
FUNDC2,Q9BWH2,FUN14 domain-containing protein 2,PA,membrane,0.392387335,19.27438144,0.250303151,no hit
PPP3CA,Q08209,Protein phosphatase 3 catalytic subunit alpha,PA,membrane,-0.209688811,20.39345478,0.25105735,no hit
ANXA2,P07355,Annexin A2,PA,membrane,0.202843576,25.62343332,0.251373619,no hit
P4HB,P07237,Protein disulfide-isomerase,PA,membrane,0.51464194,25.36471579,0.25152498,no hit
ALPP,P05187,"Alkaline phosphatase, placental type",PA,membrane,0.388317636,21.15663176,0.251667894,no hit
RPL24,P83731,60S ribosomal protein L24,PA,membrane,-0.801595676,23.50143547,0.251766355,no hit
EIF1AX,P47813,"Eukaryotic translation initiation factor 1A, X-chromosomal",PA,membrane,-0.779830438,20.76714892,0.254184501,no hit
MVP,Q14764,Major vault protein,PA,membrane,-0.369573019,19.70581591,0.254351746,no hit
M6PR,P20645,Cation-dependent mannose-6-phosphate receptor,PA,membrane,-0.413873047,23.27435831,0.254480105,no hit
RPS23,P62266,40S ribosomal protein S23,PA,membrane,-0.720609665,22.53976506,0.254551137,no hit
RPL10,P27635,60S ribosomal protein L10,PA,membrane,-0.522427885,22.87079843,0.256037463,no hit
TAP1,Q03518,Antigen peptide transporter 1,PA,membrane,0.214297746,18.99062441,0.258017899,no hit
RPS3,P23396,40S ribosomal protein S3,PA,membrane,-0.704760994,23.81079942,0.258510659,no hit
LONP1,P36776,"Lon protease homolog, mitochondrial",PA,membrane,0.546623733,19.77286634,0.260354379,no hit
SVIP,Q8NHG7,Small VCP/p97-interacting protein,PA,membrane,0.471780046,18.57351957,0.260889526,no hit
RPL4,P36578,60S ribosomal protein L4,PA,membrane,-0.781865611,24.37096079,0.261436501,no hit
PSMA1,P25786,Proteasome subunit alpha type-1,PA,membrane,-0.167544759,20.46041541,0.26418415,no hit
PLEC,Q15149,Plectin,PA,membrane,-0.364453139,23.26581315,0.26450812,no hit
RPL5,P46777,60S ribosomal protein L5,PA,membrane,-0.535447229,23.98272342,0.265023336,no hit
RPS2,P15880,40S ribosomal protein S2,PA,membrane,-0.807862177,23.32812182,0.266059763,no hit
RPL22,P35268,60S ribosomal protein L22,PA,membrane,-0.834790613,21.59820832,0.26617747,no hit
SLC5A3,P53794,Sodium/myo-inositol cotransporter,PA,membrane,0.227089655,19.78057154,0.266797504,no hit
SSB,P05455,Lupus La protein,PA,membrane,-0.424838839,21.61758484,0.267332578,no hit
NPR3,P17342,Atrial natriuretic peptide receptor 3,PA,membrane,0.278272811,21.37926205,0.267505787,no hit
CAP1,Q01518,Adenylyl cyclase-associated protein 1,PA,membrane,-0.324558174,22.05729309,0.268330742,no hit
RPL34,P49207,60S ribosomal protein L34,PA,membrane,-0.866635054,22.97863035,0.269559331,no hit
RPS14,P62263,40S ribosomal protein S14,PA,membrane,-0.623362823,22.44805796,0.27039778,no hit
TPM4,P67936,Tropomyosin alpha-4 chain,PA,membrane,0.367090648,20.58704091,0.270477776,no hit
TUFM,P49411,"Elongation factor Tu, mitochondrial",PA,membrane,0.498355553,22.61435003,0.271824868,no hit
CD109,Q6YHK3,CD109 antigen,PA,membrane,0.381339329,24.26470353,0.27250818,no hit
LGALS3BP,Q08380,Galectin-3-binding protein,PA,membrane,0.199746058,20.28507232,0.272620641,no hit
ERGIC1,Q969X5,Endoplasmic reticulum-Golgi intermediate compartment protein 1,PA,membrane,-0.153239681,20.9454797,0.273112207,no hit
FARP1,Q9Y4F1,"FERM, ARHGEF and pleckstrin domain-containing protein 1",PA,membrane,0.281923289,19.699451410000002,0.274018045,no hit
FUBP1,Q96AE4,Far upstream element-binding protein 1,PA,membrane,-0.241436466,23.56013824,0.274271357,no hit
IGF2BP3,O00425,Insulin-like growth factor 2 mRNA-binding protein 3,PA,membrane,-0.523217509,21.17656811,0.275606368,no hit
RPS20,P60866,40S ribosomal protein S20,PA,membrane,-0.681887629,21.99730975,0.276143012,no hit
RPS15,P62841,40S ribosomal protein S15,PA,membrane,-0.535361059,21.19761878,0.276440159,no hit
SCP2,P22307,Sterol carrier protein 2,PA,membrane,0.470368349,20.52820033,0.27892421,no hit
ADPGK,Q9BRR6,ADP-dependent glucokinase,PA,membrane,0.189489128,19.57929901,0.279846254,no hit
APMAP,Q9HDC9,Adipocyte plasma membrane-associated protein,PA,membrane,0.335392963,22.93259955,0.279950663,no hit
AHCY,P23526,Adenosylhomocysteinase,PA,membrane,-0.233421121,19.44033709,0.280093145,no hit
RANBP2,P49792,E3 SUMO-protein ligase RanBP2,PA,membrane,0.194494866,17.8932662,0.280388242,no hit
RPL23A,P62750,60S ribosomal protein L23a,PA,membrane,-0.743988082,22.76455738,0.280960645,no hit
PRRC2C,Q9Y520,Protein PRRC2C,PA,membrane,-0.390465659,18.70187186,0.283047171,no hit
RPS17,P08708,40S ribosomal protein S17,PA,membrane,-0.686998413,21.91186688,0.283503203,no hit
RPL9P9,P32969,60S ribosomal protein L9,PA,membrane,-0.777525643,21.6987877,0.283732722,no hit
EIF3G,O75821,Eukaryotic translation initiation factor 3 subunit G,PA,membrane,-0.547011142,20.97038447,0.285397725,no hit
RPS6,P62753,40S ribosomal protein S6,PA,membrane,-0.73981641,23.07830141,0.285428783,no hit
ERH,P84090,Enhancer of rudimentary homolog,PA,membrane,-0.375473512,20.53459871,0.285677585,no hit
YTHDF3,Q7Z739,YTH domain-containing family protein 3,PA,membrane,-0.295902528,19.86481414,0.2857477,no hit
FLOT1,O75955,Flotillin-1,PA,membrane,0.289377723,20.07152784,0.285872032,no hit
PDHA1,P08559,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",PA,membrane,0.436237946,19.34709266,0.286099405,no hit
SLC33A1,O00400,Acetyl-coenzyme A transporter 1,PA,membrane,0.467258422,18.96539829,0.286333564,no hit
SYNCRIP,O60506,Heterogeneous nuclear ribonucleoprotein Q,PA,membrane,-0.556337848,22.79910977,0.286808745,no hit
RPS18,P62269,40S ribosomal protein S18,PA,membrane,-0.693748991,23.64983913,0.287005365,no hit
SCD,O00767,Stearoyl-CoA desaturase,PA,membrane,0.388075863,20.51205902,0.287247478,no hit
ACADVL,P49748,"Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",PA,membrane,0.24441932,18.19372032,0.287722072,no hit
RPL7A,P62424,60S ribosomal protein L7a,PA,membrane,-0.724354375,23.68470121,0.288688866,no hit
EMC1,Q8N766,ER membrane protein complex subunit 1,PA,membrane,0.367357844,18.52119141,0.289139442,no hit
DAB2,P98082,Disabled homolog 2,PA,membrane,0.146113004,18.5506001,0.289584334,no hit
LDLR,P01130,Low-density lipoprotein receptor,PA,membrane,-0.261988552,22.70892172,0.289751614,no hit
ERLIN1,O75477,Erlin-1,PA,membrane,0.665319576,19.64054787,0.290014024,no hit
LRPAP1,P30533,Alpha-2-macroglobulin receptor-associated protein,PA,membrane,0.341339123,18.76621326,0.291142092,no hit
COPB2,P35606,Coatomer subunit beta',PA,membrane,-0.365165844,19.93501687,0.292103183,no hit
RPS5,P46782,40S ribosomal protein S5,PA,membrane,-0.683881158,23.08834219,0.292138594,no hit
RPS29,P62273,40S ribosomal protein S29,PA,membrane,-0.526783886,21.62319109,0.292664564,no hit
VBP1,P61758,Prefoldin subunit 3,PA,membrane,-0.33189221,19.51887467,0.292888515,no hit
FMR1,Q06787,Fragile X messenger ribonucleoprotein 1,PA,membrane,-0.486615014,20.74689827,0.293284816,no hit
FYN,P06241,Tyrosine-protein kinase Fyn,PA,membrane,0.40746542,19.67941101,0.293331662,no hit
YIPF5,Q969M3,Protein YIPF5,PA,membrane,-0.294752958,19.36653322,0.293511749,no hit
JAK1,P23458,Tyrosine-protein kinase JAK1,PA,membrane,0.369908736,19.61936012,0.295058211,no hit
COPA,P53621,Coatomer subunit alpha,PA,membrane,-0.385010361,20.23007427,0.295221427,no hit
FAM3C,Q92520,Protein FAM3C,PA,membrane,-0.231723919,21.47801459,0.296128969,no hit
ISOC1,Q96CN7,Isochorismatase domain-containing protein 1,PA,membrane,-0.197638721,17.41737035,0.296170706,no hit
JTB,O76095,Protein JTB,PA,membrane,-0.366001612,18.49855392,0.296964702,no hit
GPRC5A,Q8NFJ5,Retinoic acid-induced protein 3,PA,membrane,0.40595858,21.18020268,0.296982171,no hit
MYO1E,Q12965,Unconventional myosin-Ie,PA,membrane,0.477405432,20.71237501,0.297330292,no hit
RPL13,P26373,60S ribosomal protein L13,PA,membrane,-0.679115039,23.50430783,0.29789116,no hit
LIMA1,Q9UHB6,LIM domain and actin-binding protein 1,PA,membrane,0.55899129,21.66864015,0.298453494,no hit
TBL2,Q9Y4P3,Transducin beta-like protein 2,PA,membrane,0.559727696,18.26915441,0.298463465,no hit
RPL28,P46779,60S ribosomal protein L28,PA,membrane,-0.685101113,22.90038365,0.298740649,no hit
CLCC1,Q96S66,Chloride channel CLIC-like protein 1,PA,membrane,0.331859491,20.01649155,0.300066396,no hit
HLA-A,P04439,"HLA class I histocompatibility antigen, A alpha chain",PA,membrane,0.1999958,22.7050362,0.30013902,no hit
RPL35,P42766,60S ribosomal protein L35,PA,membrane,-0.807910845,21.77958315,0.300806233,no hit
ARL6IP1,Q15041,ADP-ribosylation factor-like protein 6-interacting protein 1,PA,membrane,-0.297278975,19.85485977,0.300966383,no hit
ATP6AP2,O75787,Renin receptor,PA,membrane,0.280809694,21.21784408,0.301524955,no hit
DRG1,Q9Y295,Developmentally-regulated GTP-binding protein 1,PA,membrane,-0.696708017,19.44268338,0.303197007,no hit
FARSA,Q9Y285,Phenylalanine--tRNA ligase alpha subunit,PA,membrane,-0.387973565,19.40567158,0.30364296,no hit
RPL26,P61254,60S ribosomal protein L26,PA,membrane,-0.772003302,23.76919687,0.303718906,no hit
CCDC47,Q96A33,PAT complex subunit CCDC47,PA,membrane,0.491552573,20.48248134,0.303953225,no hit
RPS16,P62249,40S ribosomal protein S16,PA,membrane,-0.667863402,23.87190411,0.304219703,no hit
KARS1,Q15046,Lysine--tRNA ligase,PA,membrane,0.301976455,19.78084712,0.304252667,no hit
POGLUT1,Q8NBL1,Protein O-glucosyltransferase 1,PA,membrane,0.217786185,17.648967,0.305311686,no hit
DDR1,Q08345,Epithelial discoidin domain-containing receptor 1,PA,membrane,0.130253986,19.26250731,0.305793028,no hit
CD276,Q5ZPR3,CD276 antigen,PA,membrane,0.367852788,22.78827005,0.305931578,no hit
PODXL2,Q9NZ53,Podocalyxin-like protein 2,PA,membrane,0.232924367,19.09924763,0.305975692,no hit
RPS3A,P61247,40S ribosomal protein S3a,PA,membrane,-0.631096417,23.87848178,0.307505798,no hit
CXADR,P78310,Coxsackievirus and adenovirus receptor,PA,membrane,0.274597776,22.06137943,0.309359274,no hit
RPS4X,P62701,"40S ribosomal protein S4, X isoform",PA,membrane,-0.625645751,23.98155655,0.309913833,no hit
RBMS1,P29558,"RNA-binding motif, single-stranded-interacting protein 1",PA,membrane,-0.550325607,18.52473423,0.310442012,no hit
PSMB6,P28072,Proteasome subunit beta type-6,PA,membrane,-0.35735164,21.00147732,0.310530876,no hit
GEMIN4,P57678,Gem-associated protein 4,PA,membrane,-0.302208274,20.49428291,0.310829371,no hit
RPS24,P62847,40S ribosomal protein S24,PA,membrane,-0.583528286,22.32844508,0.311778648,no hit
CYB5B,O43169,Cytochrome b5 type B,PA,membrane,0.419206093,21.12280106,0.312138042,no hit
ATP6AP1,Q15904,V-type proton ATPase subunit S1,PA,membrane,0.31459875,21.95252816,0.313359332,no hit
GPC1,P35052,Glypican-1,PA,membrane,0.303752093,19.55780753,0.316067094,no hit
SLC29A1,Q99808,Equilibrative nucleoside transporter 1,PA,membrane,0.340156195,22.43540178,0.316420703,no hit
COPG1,Q9Y678,Coatomer subunit gamma-1,PA,membrane,-0.384315995,19.91957315,0.316677923,no hit
TSPAN4,O14817,Tetraspanin-4,PA,membrane,0.507235497,19.90662629,0.316903716,no hit
PABPC4,Q13310,Polyadenylate-binding protein 4,PA,membrane,-0.445144821,22.97088429,0.317875656,no hit
STX10,O60499,Syntaxin-10,PA,membrane,-0.220856321,19.82801086,0.318696882,no hit
UQCRB,P14927,Cytochrome b-c1 complex subunit 7,PA,membrane,0.372421413,20.13207317,0.318920889,no hit
PSMB1,P20618,Proteasome subunit beta type-1,PA,membrane,-0.254078364,21.11934912,0.319050599,no hit
TRIP10,Q15642,Cdc42-interacting protein 4,PA,membrane,-0.25830664,19.13915314,0.319098355,no hit
POLE3,Q9NRF9,DNA polymerase epsilon subunit 3,PA,membrane,-0.296218323,17.24697227,0.319101577,no hit
GPD2,P43304,"Glycerol-3-phosphate dehydrogenase, mitochondrial",PA,membrane,0.222892154,20.601406,0.31912988,no hit
SEC61A1,P61619,Protein transport protein Sec61 subunit alpha isoform 1,PA,membrane,0.193421697,20.54090705,0.320552804,no hit
ACLY,P53396,ATP-citrate synthase,PA,membrane,-0.436627494,21.97115705,0.321756713,no hit
RPL37,P61927,60S ribosomal protein L37,PA,membrane,-0.715865602,21.51628059,0.322275093,no hit
FAU,P62861,FAU ubiquitin-like and ribosomal protein S30,PA,membrane,-0.83312766,20.96841232,0.323628069,no hit
NAPA,P54920,Alpha-soluble NSF attachment protein,PA,membrane,-0.224419629,21.65889725,0.324432429,no hit
CELF1,Q92879,CUGBP Elav-like family member 1,PA,membrane,-0.16508717,19.80733005,0.324625803,no hit
CALR,P27797,Calreticulin,PA,membrane,0.309343944,25.4217317,0.324830537,no hit
RPL10A,P62906,60S ribosomal protein L10a,PA,membrane,-0.747344119,23.66129452,0.325347145,no hit
RPL17,P18621,60S ribosomal protein L17,PA,membrane,-0.703062847,23.07740732,0.325539052,no hit
MAT2B,Q9NZL9,Methionine adenosyltransferase 2 subunit beta,PA,membrane,-0.250493467,18.56165257,0.325769528,no hit
GOLPH3,Q9H4A6,Golgi phosphoprotein 3,PA,membrane,-0.232688994,19.18507821,0.326593249,no hit
PDIA4,P13667,Protein disulfide-isomerase A4,PA,membrane,0.507128136,24.09102423,0.327084041,no hit
RCC2,Q9P258,Protein RCC2,PA,membrane,-0.393322349,20.82429134,0.32746436,no hit
ARPC4,P59998,Actin-related protein 2/3 complex subunit 4,PA,membrane,0.321621102,19.90342231,0.327685645,no hit
GLG1,Q92896,Golgi apparatus protein 1,PA,membrane,-0.205494282,19.95881539,0.32801754,no hit
RPS26,P62854,40S ribosomal protein S26,PA,membrane,-0.57250845,21.3752046,0.328316049,no hit
RUVBL2,Q9Y230,RuvB-like 2,PA,membrane,-0.323348261,19.42915605,0.328549155,no hit
GAA,P10253,Lysosomal alpha-glucosidase,PA,membrane,-0.173800892,20.15504562,0.330197016,no hit
PSMA3,P25788,Proteasome subunit alpha type-3,PA,membrane,-0.346893931,21.86611312,0.330452468,no hit
DYNC1LI1,Q9Y6G9,Cytoplasmic dynein 1 light intermediate chain 1,PA,membrane,-0.24891767,19.09458135,0.331460815,no hit
VCL,P18206,Vinculin,PA,membrane,0.197640377,19.32820927,0.33253147,no hit
DDX39B,Q13838,Spliceosome RNA helicase DDX39B,PA,membrane,-0.160222631,20.32746758,0.332596344,no hit
DARS1,P14868,"Aspartate--tRNA ligase, cytoplasmic",PA,membrane,0.293004547,20.82797151,0.333069341,no hit
SUMF2,Q8NBJ7,Inactive C-alpha-formylglycine-generating enzyme 2,PA,membrane,0.231439097,18.37438038,0.333380425,no hit
HSPA8,P11142,Heat shock cognate 71 kDa protein,PA,membrane,-0.281991978,25.00659913,0.333785984,no hit
RPL12,P30050,60S ribosomal protein L12,PA,membrane,-0.570213984,22.10933183,0.335133618,no hit
RPL21,P46778,60S ribosomal protein L21,PA,membrane,-0.636186838,23.00667146,0.33587862,no hit
EFHD2,Q96C19,EF-hand domain-containing protein D2,PA,membrane,0.187820401,18.73480483,0.335907458,no hit
RPS27,P42677,40S ribosomal protein S27,PA,membrane,-0.590363868,20.3152708,0.337476002,no hit
UBXN4,Q92575,UBX domain-containing protein 4,PA,membrane,0.169305036,18.12272981,0.338270352,no hit
PFAS,O15067,Phosphoribosylformylglycinamidine synthase,PA,membrane,-0.202646247,19.29166326,0.339216509,no hit
DEGS1,O15121,Sphingolipid delta(4)-desaturase DES1,PA,membrane,0.146337059,19.95853694,0.340967373,no hit
SERINC3,Q13530,Serine incorporator 3,PA,membrane,-0.141968607,20.54681741,0.343063808,no hit
RBMX,P38159,"RNA-binding motif protein, X chromosome",PA,membrane,-0.350623343,19.39747829,0.343868162,no hit
RPLP2,P05387,60S acidic ribosomal protein P2,PA,membrane,-0.536452601,22.2140978,0.344344757,no hit
RPL30,P62888,60S ribosomal protein L30,PA,membrane,-0.593791009,22.63177364,0.347949974,no hit
RPL3,P39023,60S ribosomal protein L3,PA,membrane,-0.551223413,24.43124103,0.348639517,no hit
VAT1,Q99536,Synaptic vesicle membrane protein VAT-1 homolog,PA,membrane,-0.282613345,22.62538738,0.348648287,no hit
RPL13A,P40429,60S ribosomal protein L13a,PA,membrane,-0.661962017,23.32081693,0.349246291,no hit
TMEM165,Q9HC07,Transmembrane protein 165,PA,membrane,-0.341521096,20.18684277,0.350480853,no hit
PLOD3,O60568,Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3,PA,membrane,0.310690242,20.1417387,0.350592197,no hit
CNPY2,Q9Y2B0,Protein canopy homolog 2,PA,membrane,0.325023338,19.91605555,0.351245753,no hit
TMEM132A,Q24JP5,Transmembrane protein 132A,PA,membrane,0.149774136,17.02083144,0.351871289,no hit
RPL29,P47914,60S ribosomal protein L29,PA,membrane,-0.716215639,22.93333157,0.352381872,no hit
RAB27B,O00194,Ras-related protein Rab-27B,PA,membrane,0.272893119,20.17307622,0.352486645,no hit
TXNDC17,Q9BRA2,Thioredoxin domain-containing protein 17,PA,membrane,-0.293899958,18.93249439,0.354620624,no hit
PSMB4,P28070,Proteasome subunit beta type-4,PA,membrane,-0.291997053,20.24494639,0.354959416,no hit
XRCC6,P12956,X-ray repair cross-complementing protein 6,PA,membrane,-0.379381733,22.76042955,0.35521538,no hit
SLC1A4,P43007,Neutral amino acid transporter A,PA,membrane,0.254014861,19.95547774,0.355338328,no hit
LYPLA2,O95372,Acyl-protein thioesterase 2,PA,membrane,-0.124272896,19.09721706,0.356384117,no hit
HNRNPC,P07910,Heterogeneous nuclear ribonucleoproteins C1/C2,PA,membrane,-0.425877389,21.4876122,0.357229296,no hit
RPL23,P62829,60S ribosomal protein L23,PA,membrane,-0.659526278,22.77756589,0.358243011,no hit
P4HA2,O15460,Prolyl 4-hydroxylase subunit alpha-2,PA,membrane,0.267260929,22.23081221,0.358339567,no hit
ARF3,P61204,ADP-ribosylation factor 3,PA,membrane,-0.22059057,22.02152105,0.358750606,no hit
GGH,Q92820,Gamma-glutamyl hydrolase,PA,membrane,-0.187822326,21.36034881,0.35927176,no hit
RPL18,Q07020,60S ribosomal protein L18,PA,membrane,-0.653707961,22.91270414,0.360134937,no hit
RPL27,P61353,60S ribosomal protein L27,PA,membrane,-0.595770915,23.35836009,0.361174094,no hit
SYPL1,Q16563,Synaptophysin-like protein 1,PA,membrane,-0.424859513,21.00129059,0.362111716,no hit
ITGA2,P17301,Integrin alpha-2,PA,membrane,0.348647316,23.32320354,0.362872194,no hit
PLA2G4A,P47712,Cytosolic phospholipase A2,PA,membrane,-0.115195394,18.88509397,0.36382798,no hit
RAB1B,Q9H0U4,Ras-related protein Rab-1B,PA,membrane,-0.332931226,21.48827758,0.364107774,no hit
VAMP8,Q9BV40,Vesicle-associated membrane protein 8,PA,membrane,0.182993377,21.24952149,0.365671353,no hit
RANGAP1,P46060,Ran GTPase-activating protein 1,PA,membrane,0.224527801,21.35638977,0.365809354,no hit
SQSTM1,Q13501,Sequestosome-1,PA,membrane,0.500312698,18.90708741,0.367067656,no hit
FKBP9,O95302,Peptidyl-prolyl cis-trans isomerase FKBP9,PA,membrane,0.25868234,21.92373351,0.36741509,no hit
BAIAP2L1,Q9UHR4,Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1,PA,membrane,0.339740519,21.19999604,0.367682531,no hit
PMPCB,O75439,Mitochondrial-processing peptidase subunit beta,PA,membrane,0.29735194,20.4228808,0.368139188,no hit
RPL39,P62891,60S ribosomal protein L39,PA,membrane,-0.598960973,20.75775074,0.370363238,no hit
ENDOD1,O94919,Endonuclease domain-containing 1 protein,PA,membrane,-0.199464887,18.60774865,0.370577496,no hit
ACTL6A,O96019,Actin-like protein 6A,PA,membrane,-0.15707312,17.28727886,0.371020757,no hit
