gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
FLOT2,Q14254,Flotillin-2,PE,membrane,0.488564105,20.90409988,0.103556442,no hit
YBX1,P67809,Y-box-binding protein 1,PE,membrane,-1.026493125,21.25605276,0.103969579,no hit
TARDBP,Q13148,TAR DNA-binding protein 43,PE,membrane,-0.726145887,19.41400504,0.105020119,no hit
IGF2BP1,Q9NZI8,Insulin-like growth factor 2 mRNA-binding protein 1,PE,membrane,-0.762422621,21.9065519,0.106285421,no hit
BUB3,O43684,Mitotic checkpoint protein BUB3,PE,membrane,-0.296420838,20.07637819,0.107436434,no hit
S100A13,Q99584,Protein S100-A13,PE,membrane,-0.737328906,20.38796997,0.107477104,no hit
GEMIN5,Q8TEQ6,Gem-associated protein 5,PE,membrane,-0.71423898,20.85778129,0.107574441,no hit
CTTN,Q14247,Src substrate cortactin,PE,membrane,0.530442446,19.81546467,0.107760614,no hit
FARSA,Q9Y285,Phenylalanine--tRNA ligase alpha subunit,PE,membrane,-0.618244355,19.40567158,0.108587843,no hit
JAK1,P23458,Tyrosine-protein kinase JAK1,PE,membrane,0.578711182,19.61936012,0.108620639,no hit
TMEM115,Q12893,Transmembrane protein 115,PE,membrane,-0.481684284,15.73600823,0.108740389,no hit
PALS2,Q9NZW5,Protein PALS2,PE,membrane,0.421888615,20.16170953,0.109292214,no hit
FAF2,Q96CS3,FAS-associated factor 2,PE,membrane,0.452121606,17.52832792,0.109464091,no hit
S100P,P25815,Protein S100-P,PE,membrane,-1.003281379,19.25636406,0.109691435,no hit
SCFD1,Q8WVM8,Sec1 family domain-containing protein 1,PE,membrane,-0.344246354,18.23246069,0.109706488,no hit
LIFR,P42702,Leukemia inhibitory factor receptor,PE,membrane,0.272573958,19.2555063,0.109811395,no hit
ENO1,P06733,Alpha-enolase,PE,membrane,-0.525122057,23.54466325,0.110201791,no hit
TUFM,P49411,"Elongation factor Tu, mitochondrial",PE,membrane,0.737665037,22.61435003,0.110456611,no hit
RPS25,P62851,40S ribosomal protein S25,PE,membrane,-1.143588127,23.73419303,0.110751216,no hit
MOV10,Q9HCE1,Helicase MOV-10,PE,membrane,-0.473270831,19.96157106,0.110900673,no hit
ADPGK,Q9BRR6,ADP-dependent glucokinase,PE,membrane,0.284884727,19.57929901,0.111016964,no hit
RPL22,P35268,60S ribosomal protein L22,PE,membrane,-1.217732346,21.59820832,0.111259665,no hit
NCL,P19338,Nucleolin,PE,membrane,0.444238935,23.79135251,0.111358056,no hit
TBL2,Q9Y4P3,Transducin beta-like protein 2,PE,membrane,0.873937917,18.26915441,0.111690758,no hit
RPS11,P62280,40S ribosomal protein S11,PE,membrane,-1.021558113,23.03124588,0.113738064,no hit
PLA2G4A,P47712,Cytosolic phospholipase A2,PE,membrane,-0.205154689,18.88509397,0.114170048,no hit
TKT,P29401,Transketolase,PE,membrane,-0.340939054,21.92008871,0.115960857,no hit
RPL36,Q9Y3U8,60S ribosomal protein L36,PE,membrane,-1.229478661,21.91470485,0.116406635,no hit
RBMS1,P29558,"RNA-binding motif, single-stranded-interacting protein 1",PE,membrane,-0.868676423,18.52473423,0.11662549999999999,no hit
ATL3,Q6DD88,Atlastin-3,PE,membrane,0.244854563,22.31377479,0.116724705,no hit
RPS26,P62854,40S ribosomal protein S26,PE,membrane,-0.938332323,21.3752046,0.116743906,no hit
SPTBN1,Q01082,"Spectrin beta chain, non-erythrocytic 1",PE,membrane,0.34745275,21.03785271,0.117172807,no hit
EEF2,P13639,Elongation factor 2,PE,membrane,-0.843334092,23.90103498,0.118188719,no hit
PSAT1,Q9Y617,Phosphoserine aminotransferase,PE,membrane,-0.240394855,19.41139001,0.118558844,no hit
RUVBL1,Q9Y265,RuvB-like 1,PE,membrane,-0.717067647,19.42941765,0.118774612,no hit
RPS14,P62263,40S ribosomal protein S14,PE,membrane,-0.89694321,22.44805796,0.119006142,no hit
RPS18,P62269,40S ribosomal protein S18,PE,membrane,-1.0336952,23.64983913,0.119271251,no hit
BZW2,Q9Y6E2,eIF5-mimic protein 1,PE,membrane,-0.398202342,21.84975941,0.120386083,no hit
EPB41L2,O43491,Band 4.1-like protein 2,PE,membrane,0.64686858,21.85371868,0.122247522,no hit
ADRM1,Q16186,Proteasomal ubiquitin receptor ADRM1,PE,membrane,-0.439490836,17.0744901,0.122629068,no hit
IGF2BP3,O00425,Insulin-like growth factor 2 mRNA-binding protein 3,PE,membrane,-0.752919833,21.17656811,0.122879108,no hit
MTHFD1,P11586,"C-1-tetrahydrofolate synthase, cytoplasmic",PE,membrane,-0.713128959,21.11017508,0.123125256,no hit
MCAM,P43121,Cell surface glycoprotein MUC18,PE,membrane,0.550378693,23.50246047,0.123268107,no hit
FARP1,Q9Y4F1,"FERM, ARHGEF and pleckstrin domain-containing protein 1",PE,membrane,0.403733048,19.699451410000002,0.123378836,no hit
RPL4,P36578,60S ribosomal protein L4,PE,membrane,-1.085198621,24.37096079,0.124818099,no hit
RPS16,P62249,40S ribosomal protein S16,PE,membrane,-1.015993452,23.87190411,0.124860749,no hit
RPLP0,P05388,60S acidic ribosomal protein P0,PE,membrane,-0.768896591,22.30264549,0.12532026,no hit
POTEKP,Q9BYX7,Putative beta-actin-like protein 3,PE,membrane,0.358345798,20.57308651,0.125546094,no hit
GSPT1,P15170,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,PE,membrane,-0.585809856,20.89527198,0.12584204,no hit
CLPTM1,O96005,Putative lipid scramblase CLPTM1,PE,membrane,0.424248831,21.91416527,0.126364931,no hit
SUPT16H,Q9Y5B9,FACT complex subunit SPT16,PE,membrane,0.349644412,18.88565205,0.126449128,no hit
NRDC,O43847,Nardilysin,PE,membrane,-0.287800216,17.60520901,0.126506582,no hit
EIF1AX,P47813,"Eukaryotic translation initiation factor 1A, X-chromosomal",PE,membrane,-1.058935283,20.76714892,0.126987202,no hit
STXBP3,O00186,Syntaxin-binding protein 3,PE,membrane,0.518653867,20.4516435,0.127025606,no hit
RPS15A,P62244,40S ribosomal protein S15a,PE,membrane,-0.82843897,22.85824235,0.127119767,no hit
TMEM230,Q96A57,Transmembrane protein 230,PE,membrane,-0.539927632,18.06322385,0.127135783,no hit
LIMA1,Q9UHB6,LIM domain and actin-binding protein 1,PE,membrane,0.834056535,21.66864015,0.127378859,no hit
YKT6,O15498,Synaptobrevin homolog YKT6,PE,membrane,-0.265853821,18.72060647,0.127720615,no hit
RPS6,P62753,40S ribosomal protein S6,PE,membrane,-1.071975498,23.07830141,0.127907801,no hit
RPS3,P23396,40S ribosomal protein S3,PE,membrane,-0.962346159,23.81079942,0.128364477,no hit
PURA,Q00577,Transcriptional activator protein Pur-alpha,PE,membrane,-0.798834676,19.52289946,0.12855474,no hit
CNPY3,Q9BT09,Protein canopy homolog 3,PE,membrane,0.413206437,19.81817465,0.128921681,no hit
GPRC5C,Q9NQ84,G-protein coupled receptor family C group 5 member C,PE,membrane,0.388468028,18.7483469,0.130138529,no hit
DDX6,P26196,Probable ATP-dependent RNA helicase DDX6,PE,membrane,-0.59241486,20.89930455,0.130201566,no hit
RPL24,P83731,60S ribosomal protein L24,PE,membrane,-1.070665705,23.50143547,0.131021189,no hit
RPL11,P62913,60S ribosomal protein L11,PE,membrane,-0.955818257,21.76274687,0.131190951,no hit
RPS19,P39019,40S ribosomal protein S19,PE,membrane,-1.109508583,23.67593128,0.131524863,no hit
FXR2,P51116,RNA-binding protein FXR2,PE,membrane,-0.665177979,20.90990153,0.131979886,no hit
ARL15,Q9NXU5,ADP-ribosylation factor-like protein 15,PE,membrane,0.289887601,19.24375498,0.132263314,no hit
PTPN1,P18031,Tyrosine-protein phosphatase non-receptor type 1,PE,membrane,0.563038054,17.56707535,0.132585441,no hit
PAFAH1B1,P43034,Platelet-activating factor acetylhydrolase IB subunit beta,PE,membrane,-0.714024051,19.05741031,0.132733469,no hit
RPS3A,P61247,40S ribosomal protein S3a,PE,membrane,-0.945531028,23.87848178,0.132846379,no hit
PIPSL,A2A3N6,Putative PIP5K1A and PSMD4-like protein,PE,membrane,0.362348609,18.34369324,0.13322424,no hit
KTN1,Q86UP2,Kinectin,PE,membrane,0.632301933,19.59324668,0.133637761,no hit
SEPTIN6,Q14141,Septin-6,PE,membrane,-0.524870315,19.49301454,0.133960383,no hit
MAT2A,P31153,S-adenosylmethionine synthase isoform type-2,PE,membrane,-0.359354937,20.65974114,0.134209662,no hit
CORO1C,Q9ULV4,Coronin-1C,PE,membrane,0.625150465,21.75801802,0.134451963,no hit
ACTN4,O43707,Alpha-actinin-4,PE,membrane,1.044179319,24.23763788,0.134496161,no hit
NONO,Q15233,Non-POU domain-containing octamer-binding protein,PE,membrane,0.314056745,20.72186816,0.134871729,no hit
LXN,Q9BS40,Latexin,PE,membrane,-0.513066072,18.16682932,0.13496367,no hit
CALR,P27797,Calreticulin,PE,membrane,0.477768061,25.4217317,0.13519695,no hit
TMX3,Q96JJ7,Protein disulfide-isomerase TMX3,PE,membrane,0.437476011,20.95633832,0.135317913,no hit
VBP1,P61758,Prefoldin subunit 3,PE,membrane,-0.478563924,19.51887467,0.135465247,no hit
RPS17,P08708,40S ribosomal protein S17,PE,membrane,-0.970275579,21.91186688,0.135704179,no hit
NQO2,P16083,Ribosyldihydronicotinamide dehydrogenase [quinone],PE,membrane,-0.470687996,20.52364241,0.136141757,no hit
EIF2S1,P05198,Eukaryotic translation initiation factor 2 subunit 1,PE,membrane,-0.759416188,22.21546167,0.13631774,no hit
PSME1,Q06323,Proteasome activator complex subunit 1,PE,membrane,-0.756914647,20.70797371,0.137270111,no hit
RPS29,P62273,40S ribosomal protein S29,PE,membrane,-0.754607492,21.62319109,0.137714583,no hit
CSNK1G2,P78368,Casein kinase I isoform gamma-2,PE,membrane,0.473292045,18.63317965,0.138436697,no hit
RPL34,P49207,60S ribosomal protein L34,PE,membrane,-1.17792721,22.97863035,0.138796225,no hit
RPS7,P62081,40S ribosomal protein S7,PE,membrane,-0.959833694,23.89686842,0.139611631,no hit
GPRC5A,Q8NFJ5,Retinoic acid-induced protein 3,PE,membrane,0.582636534,21.18020268,0.140435818,no hit
RPS23,P62266,40S ribosomal protein S23,PE,membrane,-0.94387749,22.53976506,0.140446719,no hit
SLC4A2,P04920,Anion exchange protein 2,PE,membrane,0.678547883,17.9462436,0.141845825,no hit
RACGAP1,Q9H0H5,Rac GTPase-activating protein 1,PE,membrane,0.840816448,20.87486025,0.142674226,no hit
PITPNB,P48739,Phosphatidylinositol transfer protein beta isoform,PE,membrane,-0.376696538,21.42643002,0.142679721,no hit
APMAP,Q9HDC9,Adipocyte plasma membrane-associated protein,PE,membrane,0.461016086,22.93259955,0.142966218,no hit
ITGB1,P05556,Integrin beta-1,PE,membrane,0.587400237,24.80502514,0.143345088,no hit
AUP1,Q9Y679,Lipid droplet-regulating VLDL assembly factor AUP1,PE,membrane,0.388735061,18.59721571,0.143695626,no hit
SMN2,Q16637,Survival motor neuron protein,PE,membrane,-0.668115315,19.34031356,0.144490914,no hit
RANBP2,P49792,E3 SUMO-protein ligase RanBP2,PE,membrane,0.26628776,17.8932662,0.144817685,no hit
RPL13,P26373,60S ribosomal protein L13,PE,membrane,-0.964893688,23.50430783,0.144963816,no hit
CNP,P09543,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",PE,membrane,0.682032669,21.03236341,0.145978868,no hit
RPS4X,P62701,"40S ribosomal protein S4, X isoform",PE,membrane,-0.906007724,23.98155655,0.147462377,no hit
DBN1,Q16643,Drebrin,PE,membrane,0.610600343,17.33579626,0.147755496,no hit
RPS2,P15880,40S ribosomal protein S2,PE,membrane,-1.061616706,23.32812182,0.148683093,no hit
SLC2A1,P11166,"Solute carrier family 2, facilitated glucose transporter member 1",PE,membrane,0.330243708,23.23071939,0.150120353,no hit
RPL30,P62888,60S ribosomal protein L30,PE,membrane,-0.925670113,22.63177364,0.150167165,no hit
NME2,P22392,Nucleoside diphosphate kinase B,PE,membrane,-0.396756793,20.61577855,0.150519654,no hit
ANXA1,P04083,Annexin A1,PE,membrane,-0.235135022,20.46633891,0.150703214,no hit
KIF23,Q02241,Kinesin-like protein KIF23,PE,membrane,0.878527436,20.97735155,0.151182997,no hit
RPL36A,P83881,60S ribosomal protein L36a,PE,membrane,-0.926722584,22.30325201,0.151460506,no hit
PDLIM1,O00151,PDZ and LIM domain protein 1,PE,membrane,0.378473764,19.87435394,0.151731019,no hit
APOO,Q9BUR5,MICOS complex subunit MIC26,PE,membrane,0.915500484,18.9249074,0.151919048,no hit
EFHD2,Q96C19,EF-hand domain-containing protein D2,PE,membrane,0.283938013,18.73480483,0.152154403,no hit
FUBP3,Q96I24,Far upstream element-binding protein 3,PE,membrane,-0.608851446,20.93162251,0.15234992,no hit
TMEM259,Q4ZIN3,Membralin,PE,membrane,0.479151319,19.72502466,0.154103101,no hit
EXOC7,Q9UPT5,Exocyst complex component 7,PE,membrane,0.254009196,18.19175895,0.154245831,no hit
DRG1,Q9Y295,Developmentally-regulated GTP-binding protein 1,PE,membrane,-0.977108116,19.44268338,0.154310073,no hit
CD58,P19256,Lymphocyte function-associated antigen 3,PE,membrane,0.275728331,19.58350672,0.155141509,no hit
RPL10,P27635,60S ribosomal protein L10,PE,membrane,-0.659341517,22.87079843,0.15590682,no hit
ALDOC,P09972,Fructose-bisphosphate aldolase C,PE,membrane,-0.305419341,18.80107232,0.156765703,no hit
RP2,O75695,Protein XRP2,PE,membrane,0.347619014,22.68573531,0.157248617,no hit
EIF3F,O00303,Eukaryotic translation initiation factor 3 subunit F,PE,membrane,-0.361077486,21.67579614,0.157452629,no hit
DAB2,P98082,Disabled homolog 2,PE,membrane,0.197304442,18.5506001,0.157763669,no hit
PDCD10,Q9BUL8,Programmed cell death protein 10,PE,membrane,-0.36191439,19.99215504,0.158764131,no hit
RACK1,P63244,Receptor of activated protein C kinase 1,PE,membrane,-0.688125018,23.50502391,0.15918852,no hit
RPL21,P46778,60S ribosomal protein L21,PE,membrane,-0.944398786,23.00667146,0.159256278,no hit
GRPEL1,Q9HAV7,"GrpE protein homolog 1, mitochondrial",PE,membrane,0.470064321,17.84609381,0.159885638,no hit
NPTN,Q9Y639,Neuroplastin,PE,membrane,0.608213317,21.81182448,0.160664697,no hit
RPS27,P42677,40S ribosomal protein S27,PE,membrane,-0.875657772,20.3152708,0.160923217,no hit
MFSD12,Q6NUT3,Major facilitator superfamily domain-containing protein 12,PE,membrane,0.473017286,16.88416107,0.161342467,no hit
PFAS,O15067,Phosphoribosylformylglycinamidine synthase,PE,membrane,-0.300409426,19.29166326,0.162611673,no hit
RSU1,Q15404,Ras suppressor protein 1,PE,membrane,-0.378778653,19.45161435,0.163131365,no hit
LMBRD1,Q9NUN5,Lysosomal cobalamin transport escort protein LMBD1,PE,membrane,0.298924997,18.35254618,0.163290288,no hit
EIF2S3,P41091,Eukaryotic translation initiation factor 2 subunit 3,PE,membrane,-0.768462028,21.90531693,0.163500854,no hit
RPL10A,P62906,60S ribosomal protein L10a,PE,membrane,-1.073027732,23.66129452,0.163620755,no hit
RPS5,P46782,40S ribosomal protein S5,PE,membrane,-0.913121844,23.08834219,0.164407527,no hit
HDLBP,Q00341,Vigilin,PE,membrane,-0.600617161,23.06871801,0.165199961,no hit
ISOC1,Q96CN7,Isochorismatase domain-containing protein 1,PE,membrane,0.001757276,17.41737035,0.992475492,no hit
ACBD3,Q9H3P7,Golgi resident protein GCP60,PE,membrane,-0.001412042,18.52946814,0.99397854,no hit
PICALM,Q13492,Phosphatidylinositol-binding clathrin assembly protein,PE,membrane,5.93357e-4,18.6436087,0.996971147,no hit
VAMP3,Q15836,Vesicle-associated membrane protein 3,PE,membrane,-0.245790101,20.40453731,0.169555464,no hit
CD59,P13987,CD59 glycoprotein,PE,membrane,0.29630323,22.79090798,0.170259831,no hit
FMR1,Q06787,Fragile X messenger ribonucleoprotein 1,PE,membrane,-0.64103973,20.74689827,0.170825797,no hit
LRP8,Q14114,Low-density lipoprotein receptor-related protein 8,PE,membrane,-0.318864864,20.10776598,0.171640138,no hit
ERAP1,Q9NZ08,Endoplasmic reticulum aminopeptidase 1,PE,membrane,0.439397025,21.6844119,0.171653483,no hit
ITFG1,Q8TB96,T-cell immunomodulatory protein,PE,membrane,0.286701903,18.22171258,0.172031721,no hit
RPL7A,P62424,60S ribosomal protein L7a,PE,membrane,-0.942021507,23.68470121,0.172065798,no hit
TSR1,Q2NL82,Pre-rRNA-processing protein TSR1 homolog,PE,membrane,-0.502106401,17.50626424,0.174068433,no hit
RPL18A,Q02543,60S ribosomal protein L18a,PE,membrane,-0.821070644,22.77680002,0.174321086,no hit
MYDGF,Q969H8,Myeloid-derived growth factor,PE,membrane,0.304475649,20.26115855,0.17533654,no hit
ARPC2,O15144,Actin-related protein 2/3 complex subunit 2,PE,membrane,0.616670887,19.94486273,0.175854943,no hit
SYNCRIP,O60506,Heterogeneous nuclear ribonucleoprotein Q,PE,membrane,-0.713577453,22.79910977,0.176080317,no hit
LONP1,P36776,"Lon protease homolog, mitochondrial",PE,membrane,0.661712988,19.77286634,0.176422108,no hit
RUVBL2,Q9Y230,RuvB-like 2,PE,membrane,-0.452755575,19.42915605,0.176552759,no hit
RPL9P9,P32969,60S ribosomal protein L9,PE,membrane,-0.989547213,21.6987877,0.176571792,no hit
NOP16,Q9Y3C1,Nucleolar protein 16,PE,membrane,-0.547679978,18.41481103,0.176996025,no hit
P4HA2,O15460,Prolyl 4-hydroxylase subunit alpha-2,PE,membrane,0.398047882,22.23081221,0.177200439,no hit
TMEM205,Q6UW68,Transmembrane protein 205,PE,membrane,0.258736274,18.52987791,0.177918457,no hit
FAU,P62861,FAU ubiquitin-like and ribosomal protein S30,PE,membrane,-1.14914672,20.96841232,0.178444627,no hit
RPS8,P62241,40S ribosomal protein S8,PE,membrane,-0.797873622,23.16537456,0.179099206,no hit
RPL26,P61254,60S ribosomal protein L26,PE,membrane,-1.017597008,23.76919687,0.179711512,no hit
RPL23A,P62750,60S ribosomal protein L23a,PE,membrane,-0.934090922,22.76455738,0.17972467,no hit
SET,Q01105,Protein SET,PE,membrane,-0.9971702,20.53350432,0.180208212,no hit
TLN1,Q9Y490,Talin-1,PE,membrane,0.219014892,20.951697,0.181409799,no hit
RNF5,Q99942,E3 ubiquitin-protein ligase RNF5,PE,membrane,0.315484449,15.34721401,0.182771642,no hit
PSMB6,P28072,Proteasome subunit beta type-6,PE,membrane,-0.473480953,21.00147732,0.183584184,no hit
TAOK1,Q7L7X3,Serine/threonine-protein kinase TAO1,PE,membrane,-0.321516671,18.62259628,0.183794054,no hit
PC,P11498,"Pyruvate carboxylase, mitochondrial",PE,membrane,0.31096849,18.01429804,0.18429506,no hit
HNRNPK,P61978,Heterogeneous nuclear ribonucleoprotein K,PE,membrane,-0.421671585,22.85429971,0.184516992,no hit
RAP2C,Q9Y3L5,Ras-related protein Rap-2c,PE,membrane,0.359073128,20.94884519,0.184829312,no hit
PLOD1,Q02809,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",PE,membrane,0.279898611,18.89352367,0.185251799,no hit
PLIN2,Q99541,Perilipin-2,PE,membrane,-0.207042697,18.65591433,0.186107271,no hit
SNRPB,P14678,Small nuclear ribonucleoprotein-associated proteins B and B',PE,membrane,-0.418349556,18.62365765,0.18672823,no hit
RPA1,P27694,Replication protein A 70 kDa DNA-binding subunit,PE,membrane,-0.253785011,19.24452931,0.186971016,no hit
CAPZA2,P47755,F-actin-capping protein subunit alpha-2,PE,membrane,-0.368471053,19.70862535,0.187435176,no hit
IL1RAP,Q9NPH3,Interleukin-1 receptor accessory protein,PE,membrane,0.366021205,19.37093692,0.187948958,no hit
THOP1,P52888,Thimet oligopeptidase,PE,membrane,-0.246940927,17.46276283,0.188112256,no hit
SLC22A18,Q96BI1,Solute carrier family 22 member 18,PE,membrane,0.444480098,19.36626462,0.188207659,no hit
PODXL,O00592,Podocalyxin,PE,membrane,0.371100403,23.03584377,0.188378393,no hit
RPL23,P62829,60S ribosomal protein L23,PE,membrane,-0.955247255,22.77756589,0.188746248,no hit
STIP1,P31948,Stress-induced-phosphoprotein 1,PE,membrane,-0.334143982,19.76757184,0.190214047,no hit
VAPB,O95292,Vesicle-associated membrane protein-associated protein B/C,PE,membrane,0.267936857,20.43543628,0.191773009,no hit
SEPTIN2,Q15019,Septin-2,PE,membrane,-0.575128166,21.13641739,0.192268202,no hit
ZDHHC20,Q5W0Z9,Palmitoyltransferase ZDHHC20,PE,membrane,-0.252710045,19.92035024,0.193142075,no hit
RPL13A,P40429,60S ribosomal protein L13a,PE,membrane,-0.929723195,23.32081693,0.193671623,no hit
HPCAL1,P37235,Hippocalcin-like protein 1,PE,membrane,-0.473298555,21.5014862,0.194484064,no hit
RCC2,Q9P258,Protein RCC2,PE,membrane,-0.52642438,20.82429134,0.194500373,no hit
VCL,P18206,Vinculin,PE,membrane,0.267329783,19.32820927,0.194585398,no hit
TM9SF4,Q92544,Transmembrane 9 superfamily member 4,PE,membrane,-0.348191698,21.25835945,0.195374539,no hit
GSS,P48637,Glutathione synthetase,PE,membrane,-0.249932456,19.9201646,0.195693427,no hit
IDH1,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic,PE,membrane,-0.382958553,20.030549100000002,0.196028248,no hit
MYO1C,O00159,Unconventional myosin-Ic,PE,membrane,0.769122794,22.58191033,0.196585121,no hit
RPL3,P39023,60S ribosomal protein L3,PE,membrane,-0.767607441,24.43124103,0.196764361,no hit
STX10,O60499,Syntaxin-10,PE,membrane,-0.288178207,19.82801086,0.197403437,no hit
PSMB2,P49721,Proteasome subunit beta type-2,PE,membrane,-0.35236147,20.64840589,0.198310481,no hit
XRCC6,P12956,X-ray repair cross-complementing protein 6,PE,membrane,-0.533560337,22.76042955,0.198517933,no hit
CADM1,Q9BY67,Cell adhesion molecule 1,PE,membrane,0.296143188,21.72164744,0.198628243,no hit
RARS1,P54136,"Arginine--tRNA ligase, cytoplasmic",PE,membrane,0.350447945,20.64738719,0.198879917,no hit
RTN3,O95197,Reticulon-3,PE,membrane,-0.41288461,20.75128982,0.199007593,no hit
PTTG1IP,P53801,Pituitary tumor-transforming gene 1 protein-interacting protein,PE,membrane,0.407685653,19.3714426,0.199269448,no hit
MYO1E,Q12965,Unconventional myosin-Ie,PE,membrane,0.592117635,20.71237501,0.199663498,no hit
MINPP1,Q9UNW1,Multiple inositol polyphosphate phosphatase 1,PE,membrane,0.238542253,19.47939938,0.199768672,no hit
MYO1B,O43795,Unconventional myosin-Ib,PE,membrane,0.638888523,20.98499295,0.200367365,no hit
VAT1,Q99536,Synaptic vesicle membrane protein VAT-1 homolog,PE,membrane,-0.389939012,22.62538738,0.200731834,no hit
GPI,P06744,Glucose-6-phosphate isomerase,PE,membrane,-0.352355221,22.2410408,0.201027332,no hit
ETF1,P62495,Eukaryotic peptide chain release factor subunit 1,PE,membrane,-0.514217985,19.4765023,0.201212015,no hit
EPB41L1,Q9H4G0,Band 4.1-like protein 1,PE,membrane,0.575741747,19.2884622,0.20219715,no hit
DSG1,Q02413,Desmoglein-1,PE,membrane,-0.246632744,17.95640334,0.202216294,no hit
TMX4,Q9H1E5,Thioredoxin-related transmembrane protein 4,PE,membrane,0.222781489,18.70464877,0.203344329,no hit
ILVBL,A1L0T0,2-hydroxyacyl-CoA lyase 2,PE,membrane,0.262363011,19.05228103,0.203450699,no hit
RPL29,P47914,60S ribosomal protein L29,PE,membrane,-0.989823001,22.93333157,0.203451601,no hit
SACM1L,Q9NTJ5,Phosphatidylinositol-3-phosphatase SAC1,PE,membrane,0.502964513,19.36189017,0.203734836,no hit
RPL28,P46779,60S ribosomal protein L28,PE,membrane,-0.842042719,22.90038365,0.204877494,no hit
CRIP2,P52943,Cysteine-rich protein 2,PE,membrane,0.697014885,17.81301937,0.204931541,no hit
RPL18,Q07020,60S ribosomal protein L18,PE,membrane,-0.913426694,22.91270414,0.205836204,no hit
RPL37,P61927,60S ribosomal protein L37,PE,membrane,-0.915118905,21.51628059,0.209552786,no hit
FLOT1,O75955,Flotillin-1,PE,membrane,0.341757282,20.07152784,0.210273353,no hit
PPP3CA,Q08209,Protein phosphatase 3 catalytic subunit alpha,PE,membrane,-0.22932283,20.39345478,0.210967387,no hit
SVIP,Q8NHG7,Small VCP/p97-interacting protein,PE,membrane,0.526055521,18.57351957,0.211860358,no hit
RPS13,P62277,40S ribosomal protein S13,PE,membrane,-0.800532407,23.18372454,0.211913202,no hit
LGALS3,P17931,Galectin-3,PE,membrane,0.225559436,23.61945478,0.211960313,no hit
RPL35,P42766,60S ribosomal protein L35,PE,membrane,-0.980709134,21.77958315,0.212215436,no hit
CNPY2,Q9Y2B0,Protein canopy homolog 2,PE,membrane,0.438295964,19.91605555,0.213089484,no hit
RPL27A,P46776,60S ribosomal protein L27a,PE,membrane,-0.639875451,22.70689341,0.213375578,no hit
TUBA4A,P68366,Tubulin alpha-4A chain,PE,membrane,-0.35164329,20.01861834,0.213651626,no hit
SLC7A2,P52569,Cationic amino acid transporter 2,PE,membrane,-0.245839577,19.82082591,0.213901541,no hit
CAND1,Q86VP6,Cullin-associated NEDD8-dissociated protein 1,PE,membrane,-0.252032647,21.35746751,0.214165755,no hit
GPC1,P35052,Glypican-1,PE,membrane,0.37905477,19.55780753,0.214328859,no hit
UQCRB,P14927,Cytochrome b-c1 complex subunit 7,PE,membrane,0.466142472,20.13207317,0.215676558,no hit
IMPA1,P29218,Inositol monophosphatase 1,PE,membrane,-0.433638815,18.57000898,0.215947098,no hit
CPNE3,O75131,Copine-3,PE,membrane,-0.226111908,20.71093036,0.217449629,no hit
RSL1D1,O76021,Ribosomal L1 domain-containing protein 1,PE,membrane,0.438003672,19.21842328,0.217821118,no hit
RECQL,P46063,ATP-dependent DNA helicase Q1,PE,membrane,-0.741899963,20.71913951,0.218836482,no hit
RPL39,P62891,60S ribosomal protein L39,PE,membrane,-0.830262916,20.75775074,0.218896836,no hit
SLC29A2,Q14542,Equilibrative nucleoside transporter 2,PE,membrane,0.336929422,18.01309577,0.218991822,no hit
SDC4,P31431,Syndecan-4,PE,membrane,0.418180318,19.50146323,0.220383901,no hit
CHMP6,Q96FZ7,Charged multivesicular body protein 6,PE,membrane,0.606153633,18.97499389,0.221283814,no hit
POLD1,P28340,DNA polymerase delta catalytic subunit,PE,membrane,0.427087847,18.92673224,0.221779235,no hit
SLC35B2,Q8TB61,Adenosine 3'-phospho 5'-phosphosulfate transporter 1,PE,membrane,-0.230066795,20.76021841,0.222073601,no hit
HTATIP2,Q9BUP3,Oxidoreductase HTATIP2,PE,membrane,0.423677095,20.77703036,0.222473482,no hit
RPS9,P46781,40S ribosomal protein S9,PE,membrane,-0.772016765,24.05891222,0.223620013,no hit
DERL2,Q9GZP9,Derlin-2,PE,membrane,0.3147945,18.67973145,0.223996347,no hit
CD46,P15529,Membrane cofactor protein,PE,membrane,0.229997506,21.38186345,0.225771723,no hit
RPL19,P84098,60S ribosomal protein L19,PE,membrane,-0.671798281,23.15983943,0.226254446,no hit
FYN,P06241,Tyrosine-protein kinase Fyn,PE,membrane,0.471101479,19.67941101,0.226703289,no hit
PSMA1,P25786,Proteasome subunit alpha type-1,PE,membrane,-0.181650911,20.46041541,0.22743098,no hit
HNRNPA2B1,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1,PE,membrane,-0.242716579,21.30799433,0.227529602,no hit
ARPC3,O15145,Actin-related protein 2/3 complex subunit 3,PE,membrane,0.23443842,20.33981322,0.228337564,no hit
FKBP4,Q02790,Peptidyl-prolyl cis-trans isomerase FKBP4,PE,membrane,-0.259477418,19.98468402,0.2290059,no hit
